by	1-1
tony	B-director.name
scott	I-director.name

show	O
me	O
movies	1-country.name
from	1-country.name
brazil	B-country.name

show	1-movie.genre
me	1-movie.genre
horror	B-movie.genre
movie	O
earnings	O

movies	1-actor.name
with	1-actor.name
harrison	B-actor.name
ford	I-actor.name

show	O
me	O
only	O
movies	1-actor.name
with	1-actor.name
harrison	B-actor.name
ford	I-actor.name

name	O
the	1-actor.name
movies	1-actor.name
clive	B-actor.name
owen	I-actor.name
has	O
been	O
in	O

what	O
movies	1-actor.name
has	1-actor.name
clive	B-actor.name
owen	I-actor.name
been	O
in	O

what	O
movies	1-actor.name
has	1-actor.name
clive	B-actor.name
owen	I-actor.name
starred	O
in	O

find	1-movie.name
ms.	B-movie.name
congeniality	I-movie.name

find	1-director.name
spike	B-director.name
lee	I-director.name
directed	O
movies	O

what	O
movies	1-director.name
did	1-director.name
spike	B-director.name
lee	I-director.name
direct	O

movies	1-director.name
cecil	B-director.name
b	I-director.name
demille	I-director.name

i	O
want	O
to	O
see	1-movie.genre
a	1-movie.genre
comedy	B-movie.genre
in	1-movie.language
spanish	B-movie.language

find	O
films	O

find	O
films	O

find	O
movies	O

in	O
search	O
for	O
movies	O

looking	O
for	O
movies	O

find	O
a	O
movie	O

are	O
there	O
movies	O
not	1-rating.name
rated	1-rating.name
g	B-rating.name

i	O
don	O
't	O
want	1-rating.name
any	1-rating.name
g	B-rating.name
rated	O
movies	O

can	O
you	O
find	1-movie.genre
some	1-movie.genre
drama	B-movie.genre
movies	O

i	O
'd	O
like	O
to	O
watch	O
something	1-movie.genre
with	1-movie.genre
drama	B-movie.genre

looking	O
for	1-movie.genre
a	1-movie.genre
drama	B-movie.genre
movie	O

show	O
me	O
a	O
list	O
of	O
movies	1-movie.language
in	1-movie.language
english	B-movie.language

show	1-movie.language
me	1-movie.language
english	B-movie.language
movies	O

find	1-movie.language
english	B-movie.language
movies	O

can	O
i	O
get	O
a	O
list	O
of	O
movies	O
available	1-movie.language
in	1-movie.language
english	B-movie.language

show	O
me	O
movies	1-movie.language
in	1-movie.language
english	B-movie.language

i	O
would	O
like	O
to	O
see	O
movies	1-movie.language
in	1-movie.language
english	B-movie.language

movies	1-movie.language
in	1-movie.language
english	B-movie.language

show	O
me	O
a	O
list	O
of	O
all	O
movies	O
made	1-country.name
in	1-country.name
the	B-country.name
united	I-country.name
states	I-country.name

what	O
are	O
all	O
movies	O
made	1-country.name
by	1-country.name
united	B-country.name
states	I-country.name

what	O
movies	O
have	O
been	O
made	1-country.name
in	1-country.name
the	B-country.name
united	I-country.name
states	I-country.name

movies	1-country.name
from	1-country.name
the	B-country.name
us	I-country.name

what	O
are	O
all	O
of	O
the	O
movies	O
made	1-country.name
in	1-country.name
usa	B-country.name

i	O
want	O
to	O
see	O
movies	O
made	1-country.name
in	1-country.name
america	B-country.name

show	O
me	O
a	O
list	O
of	O
movies	O
made	O
in	O
america	I-country.name

show	O
me	O
movies	O
made	1-country.name
in	1-country.name
america	B-country.name

please	O
tell	O
me	O
if	O
you	O
have	O
any	O
movies	1-country.name
from	1-country.name
the	B-country.name
united	I-country.name
states	I-country.name

movies	1-country.name
from	1-country.name
the	B-country.name
us	I-country.name

please	O
tell	O
me	O
about	O
movies	1-country.name
from	1-country.name
the	B-country.name
usa	I-country.name

english	B-movie.language
movie	O
list	O

show	1-movie.genre
me	1-movie.genre
thrillers	B-movie.genre

show	1-movie.genre
me	1-movie.genre
thrillers	B-movie.genre

show	1-movie.genre
me	1-movie.genre
comedies	B-movie.genre

looking	O
for	1-movie.genre
a	1-movie.genre
comedy	B-movie.genre
movie	O

see	1-movie.genre
comedy	B-movie.genre

show	1-movie.genre
me	1-movie.genre
comedy	B-movie.genre
movies	O

show	1-movie.genre
me	1-movie.genre
funny	B-movie.genre
movies	O

movies	O
that	1-movie.genre
have	1-movie.genre
comedy	B-movie.genre

can	O
you	O
show	O
me	O
a	O
list	1-movie.genre
of	1-movie.genre
scary	B-movie.genre
movies	O

i	O
am	O
in	O
the	O
mood	O
for	1-movie.genre
a	1-movie.genre
horror	B-movie.genre
film	O

looking	O
for	1-movie.genre
a	1-movie.genre
horror	B-movie.genre
movie	O

search	1-movie.genre
for	1-movie.genre
horror	B-movie.genre
movies	O

show	1-movie.genre
me	1-movie.genre
horror	B-movie.genre
movies	O

show	1-movie.genre
only	1-movie.genre
horror	B-movie.genre
movies	O

show	O
me	O
a	O
list	1-movie.genre
of	1-movie.genre
scary	B-movie.genre
movies	O

i	O
want	O
to	O
see	O
a	O
list	1-movie.genre
of	1-movie.genre
scary	B-movie.genre
movies	O

funny	1-movie.genre
scary	B-movie.genre
movies	O

movies	O
by	O
producer	O

find	O
movies	O
by	O
producer	O

movies	1-actor.name
with	1-actor.name
bruce	B-actor.name
willis	I-actor.name

clint	B-actor.name
eastwood	I-actor.name
movies	O

find	O
movies	1-country.name
from	1-country.name
canada	B-country.name

get	1-country.name
me	1-country.name
canadian	B-country.name
movies	O

show	O
me	O
movies	1-country.name
from	1-country.name
canada	B-country.name

look	O
up	O
information	1-country.name
about	1-country.name
canadian	B-country.name
movies	O

get	O
movies	1-country.name
from	1-country.name
canada	B-country.name

show	O
me	O
a	O
list	O
of	O
any	O
movies	O
made	1-country.name
in	1-country.name
canada	B-country.name

find	O
movies	O
filmed	1-country.name
in	1-country.name
canada	B-country.name

get	O
films	O
made	1-country.name
in	1-country.name
canada	B-country.name

show	1-country.name
me	1-country.name
canadian	B-country.name
films	O

show	1-country.name
me	1-country.name
canadian	B-country.name
movies	O

are	O
there	1-country.name
any	1-country.name
canadian	B-country.name
movies	O

are	O
there	1-country.name
any	1-country.name
canadian	B-country.name
movies	O

find	1-country.name
canadian	B-country.name
films	O

what	O
are	O
some	O
movies	1-country.name
made	1-country.name
outside	B-country.name
the	I-country.name
us	I-country.name

movies	1-country.name
from	1-country.name
germany	B-country.name

i	O
want	O
to	O
watch	O
movies	1-country.name
from	1-country.name
germany	B-country.name

display	O
movies	O
made	1-country.name
in	1-country.name
germany	B-country.name

find	O
movies	O
done	1-country.name
in	1-country.name
germany	B-country.name

what	O
movies	O
do	O
you	O
have	O
that	O
were	O
made	1-country.name
in	1-country.name
italy	B-country.name

movies	1-country.name
from	1-country.name
italy	B-country.name

does	1-country.name
italy	B-country.name
make	O
any	O
movies	O

find	1-country.name
italian	B-country.name
movies	O

italian	B-country.name
films	O

italian	B-country.name
movies	O

show	1-country.name
me	1-country.name
italian	B-country.name
movies	O

get	1-movie.language
all	1-movie.language
italian	B-movie.language
language	I-movie.language
movies	O

send	O
me	O
movies	O
that	O
are	1-movie.language
in	1-movie.language
italian	B-movie.language

movies	1-movie.language
with	1-movie.language
italian	B-movie.language
language	I-movie.language

show	O
me	O
movies	1-movie.language
in	1-movie.language
italian	B-movie.language

what	O
movies	O
are	1-movie.language
in	1-movie.language
italian	B-movie.language

search	O
for	O
movies	1-movie.language
in	1-movie.language
italian	B-movie.language

find	O
movies	1-movie.language
in	1-movie.language
italian	B-movie.language

a	O
list	O
of	1-movie.language
all	1-movie.language
italian	B-movie.language
speaking	I-movie.language
movies	O

give	O
me	O
a	O
list	O
of	O
movies	1-country.name
from	1-country.name
spain	B-country.name

see	O
movies	1-country.name
from	1-country.name
spain	B-country.name

movies	1-country.name
from	1-country.name
spain	B-country.name

movies	1-country.name
from	1-country.name
spain	B-country.name

i	O
want	O
to	O
see	O
movies	1-country.name
from	1-country.name
spain	B-country.name

movies	O
made	1-country.name
in	1-country.name
spain	B-country.name

are	O
there	O
any	O
movies	O
made	1-country.name
in	1-country.name
spain	B-country.name

bring	1-movie.language
up	1-movie.language
spanish	B-movie.language
movies	O

can	O
you	O
show	O
me	1-movie.language
movies	1-movie.language
spanish	B-movie.language

can	O
you	O
show	1-movie.language
me	1-movie.language
spanish	B-movie.language
movies	O

find	1-movie.language
spanish	B-movie.language
movies	O

find	1-movie.language
spanish	B-movie.language
movies	O

get	1-movie.language
me	1-movie.language
spanish	B-movie.language
movies	O

I	O
'd	O
like	O
a	O
list	1-movie.language
of	1-movie.language
spanish	B-movie.language
movies	O

I	O
'd	O
like	O
to	O
know	1-movie.language
some	1-movie.language
spanish	B-movie.language
movies	O

i	O
want	1-movie.language
only	1-movie.language
spanish	B-movie.language
movies	O

i	O
want	O
to	O
look	1-movie.language
up	1-movie.language
spanish	B-movie.language
movies	O

list	1-movie.language
spanish	B-movie.language
movies	O

list	1-movie.language
spanish	B-movie.language
movies	O

look	1-movie.language
for	1-movie.language
spanish	B-movie.language
movies	O

search	1-movie.language
for	1-movie.language
spanish	B-movie.language
movies	O

search	1-movie.language
for	1-movie.language
spanish	B-movie.language
movies	O

show	1-movie.language
me	1-movie.language
spanish	B-movie.language
movies	O

spanish	B-movie.language
movie	O
listing	O

spanish	B-movie.language
movies	O

find	1-movie.genre
romance	B-movie.genre
movies	O

give	O
me	O
a	O
list	1-movie.genre
of	1-movie.genre
romance	B-movie.genre
movies	O

find	1-movie.genre
me	1-movie.genre
romantic	B-movie.genre
movies	O

i	O
want	O
to	1-movie.genre
find	1-movie.genre
romantic	B-movie.genre
movies	O

locate	1-movie.genre
romantic	B-movie.genre
movies	O
for	O
me	O

list	O
some	O
movies	O
that	O
are	1-movie.language
in	1-movie.language
french	B-movie.language

find	1-movie.language
french	B-movie.language
language	I-movie.language
movies	O

find	O
movies	1-movie.language
in	1-movie.language
french	B-movie.language

find	O
movies	1-movie.language
is	1-movie.language
french	B-movie.language

list	O
movies	1-movie.language
in	1-movie.language
french	B-movie.language

look	O
for	O
movies	1-movie.language
in	1-movie.language
french	B-movie.language

search	O
for	O
movies	1-movie.language
in	1-movie.language
french	B-movie.language

search	O
for	O
movies	1-movie.language
in	1-movie.language
french	B-movie.language

show	O
me	O
movies	O
produced	1-movie.language
in	1-movie.language
french	B-movie.language

show	O
movies	1-movie.language
in	1-movie.language
french	B-movie.language

show	O
only	O
movies	O
that	O
are	1-movie.language
in	1-movie.language
french	B-movie.language

find	1-movie.language
french	B-movie.language
language	I-movie.language
movies	O

list	O
of	1-movie.language
all	1-movie.language
french	B-movie.language
speaking	I-movie.language
films	O

list	1-movie.language
of	1-movie.language
french	B-movie.language
language	I-movie.language
movies	O

show	O
me	O
movies	1-movie.language
in	1-movie.language
french	B-movie.language

can	O
you	O
list	O
movies	1-movie.language
in	1-movie.language
french	B-movie.language

find	O
all	O
films	O
showing	1-movie.language
in	1-movie.language
french	B-movie.language

show	O
me	O
a	O
list	O
of	O
all	O
the	O
movies	O
produced	1-0
by	1-0
william	B-producer.name
packer	I-producer.name

information	O
about	O
movie	O

show	O
me	O
information	O
about	O
movie	O

show	O
me	O
information	O
on	O
movie	O

tell	O
me	O
about	O
movie	O

please	O
show	O
me	O
all	O
of	O
the	O
films	O
that	1-actor.name
involve	1-actor.name
kevin	B-actor.name
bacon	I-actor.name

i	O
want	O
movies	1-movie.subject
about	1-movie.subject
9-11	B-movie.subject

what	O
other	O
movies	1-actor.name
has	1-actor.name
bill	B-actor.name
paxton	I-actor.name
starred	O
in	O

find	1-movie.genre
some	1-movie.genre
suspenseful	B-movie.genre
movies	O

a	O
movie	O
based	1-movie.subject
on	1-movie.subject
time	B-movie.subject
travel	I-movie.subject

find	1-movie.subject
time	B-movie.subject
travel	I-movie.subject
movies	O

give	O
me	O
a	O
list	1-movie.subject
of	1-movie.subject
time	B-movie.subject
travel	I-movie.subject
movies	O

movies	1-movie.subject
about	1-movie.subject
time	B-movie.subject
travel	I-movie.subject

show	O
me	O
movies	1-movie.subject
about	1-movie.subject
time	B-movie.subject
travel	I-movie.subject

show	O
me	O
movies	1-movie.subject
with	1-movie.subject
time	B-movie.subject
travel	I-movie.subject
themes	O

show	1-movie.subject
me	1-movie.subject
time	B-movie.subject
travel	I-movie.subject
movies	O

show	O
videos	1-movie.subject
about	1-movie.subject
time	B-movie.subject
travel	I-movie.subject

time	B-movie.subject
travel	I-movie.subject
movies	O

what	O
are	O
movies	O
whose	O
topic	1-movie.subject
involves	1-movie.subject
time	B-movie.subject
travel	I-movie.subject

movies	1-movie.subject
about	1-movie.subject
time	B-movie.subject
travel	I-movie.subject

movies	1-movie.subject
about	1-movie.subject
time	B-movie.subject
travel	I-movie.subject

show	O
me	O
movies	1-movie.subject
about	1-movie.subject
time	B-movie.subject
travel	I-movie.subject

show	O
me	O
movies	1-movie.subject
about	1-movie.subject
time	B-movie.subject
travel	I-movie.subject

show	O
me	O
some	O
movies	O
that	O
are	O
related	1-movie.subject
to	1-movie.subject
time	B-movie.subject
travel	I-movie.subject

what	O
are	O
some	O
movies	O
that	1-movie.subject
involve	1-movie.subject
time	B-movie.subject
travel	I-movie.subject

what	O
movies	1-movie.subject
discuss	1-movie.subject
time	B-movie.subject
travel	I-movie.subject

quentin	B-director.name
tarrantino	I-director.name
movies	O

what	O
movies	1-director.name
did	1-director.name
quentin	B-director.name
terrantino	I-director.name
direct	O

list	O
the	1-actor.name
movies	1-actor.name
anna	B-actor.name
paquin	I-actor.name
has	O
starred	O
in	O

movies	1-country.name
from	1-country.name
england	B-country.name

movies	1-country.name
from	1-country.name
england	B-country.name

movies	1-country.name
from	1-country.name
england	B-country.name
please	O

show	1-country.name
me	1-country.name
england	B-country.name
movies	O

show	O
me	O
movies	1-country.name
from	1-country.name
england	B-country.name

show	O
me	O
movies	O
made	1-country.name
in	1-country.name
england	B-country.name

find	O
movies	O
directed	1-1
by	1-1
chris	B-director.name
columbus	I-director.name

what	O
other	O
movies	1-director.name
has	1-director.name
richard	B-director.name
lester	I-director.name
directed	O

search	O
for	O
movies	O
by	O
language	O

mandarin	B-movie.language
movie	O
please	O

please	O
find	O
a	O
movie	1-3
in	1-3
mandarin	B-movie.language

movie	O
made	1-movie.language
in	1-movie.language
mandarin	B-movie.language

which	O
movies	O
are	O
originally	1-movie.language
in	1-movie.language
a	B-movie.language
foreign	I-movie.language
language	I-movie.language

find	1-movie.language
me	1-movie.language
tamil	B-movie.language
movies	O

show	O
me	O
the	O
latest	O
movies	1-movie.language
in	1-movie.language
tamil	B-movie.language

find	1-movie.language
hindi	B-movie.language
movies	O

find	O
movies	1-movie.language
in	1-movie.language
hindi	B-movie.language

list	1-movie.language
the	1-movie.language
hindi	B-movie.language
movies	O

what	1-movie.language
is	1-movie.language
hindi	B-movie.language

i	O
would	O
like	O
to	O
get	O
a	O
list	O
of	O
movie	O
names	1-movie.language
in	1-movie.language
hindi	B-movie.language
language	I-movie.language

what	O
films	1-movie.language
are	1-movie.language
not	B-movie.language
spoken	I-movie.language
in	I-movie.language
english	I-movie.language

what	O
movies	1-movie.language
are	1-movie.language
spoken	B-movie.language
in	I-movie.language
another	I-movie.language
language	I-movie.language

i	O
want	O
to	O
watch	1-movie.genre
a	1-movie.genre
romance	B-movie.genre
made	1-country.name
in	1-country.name
india	B-country.name

i	O
need	O
to	O
get	O
a	O
list	O
of	1-movie.genre
some	1-movie.genre
romantic	B-movie.genre
indian	B-movie.language
movies	O

find	O
movies	1-country.name
from	1-country.name
india	B-country.name

look	O
up	O
movies	1-country.name
from	1-country.name
india	B-country.name

see	O
movies	1-country.name
from	1-country.name
india	B-country.name

find	1-movie.language
indian	B-movie.language
movies	O

give	O
me	O
a	O
list	O
of	1-movie.language
some	1-movie.language
indian	B-movie.language
movies	O

brian	B-director.name
de	I-director.name
palma	I-director.name
movies	O

complete	O
list	O
of	O
movies	O
made	1-producer.name
by	1-producer.name
searchlight	B-producer.name
films	I-producer.name

list	O
movies	1-producer.name
by	1-producer.name
searchlight	B-producer.name
films	I-producer.name

list	O
of	O
movies	O
produced	1-0
by	1-0
searchlight	B-producer.name
films	I-producer.name

what	O
are	O
some	O
movies	O
made	1-producer.name
by	1-producer.name
searchlight	B-producer.name
films	I-producer.name

movies	1-movie.subject
about	1-movie.subject
bank	B-movie.subject
robberies	I-movie.subject

show	1-actor.name
me	1-actor.name
sarah	B-actor.name
polley	I-actor.name
movies	O

show	1-movie.language
me	1-movie.language
french	B-movie.language
r	B-rating.name
rated	O
dramas	O

list	1-movie.language
french	B-movie.language
language	I-movie.language
comedy	B-movie.genre
films	O

show	1-movie.language
french	B-movie.language
comedy	B-movie.genre
films	O

what	O
are	O
some	O
movies	O
that	O
were	O
produced	1-country.name
in	1-country.name
europe	B-country.name

films	O
produced	1-0
by	1-0
laurie	B-producer.name
macdonald	I-producer.name

find	1-producer.name
me	1-producer.name
dreamworks	B-producer.name
films	O

movie	1-producer.name
by	1-producer.name
dreamworks	B-producer.name

movie	O
made	1-producer.name
by	1-producer.name
dreamworks	B-producer.name

what	O
movies	O
are	O
made	1-producer.name
by	1-producer.name
dreamworks	B-producer.name

i	O
'm	O
looking	O
for	O
the	O
cost	O
of	O
some	O
movies	O

what	O
movies	1-director.name
did	1-director.name
kevin	B-director.name
costner	I-director.name
direct	O

dirty	B-movie.name
dancing	I-movie.name
movie	O

dirty	B-movie.name
dancing	I-movie.name
movie	O
short	O
cuts	O

show	O
me	1-movie.name
the	1-movie.name
dirty	B-movie.name
dancing	I-movie.name
movie	O

will	O
you	O
please	O
show	O
me	O
info	O
on	O
the	O
movie	1-6
dirty	B-movie.name
dancing	I-movie.name

find	O
the	O
movie	1-6
dirty	B-movie.name
dancing	I-movie.name

get	O
me	O
info	O
for	O
the	O
movie	1-6
dirty	B-movie.name
dancing	I-movie.name

i	O
need	O
to	O
get	O
every	O
possible	O
information	O
related	O
with	O
the	O
movie	1-6
dirty	B-movie.name
dancing	I-movie.name

i	O
want	O
to	O
see	O
infomation	O
on	O
the	O
movie	1-6
dirty	B-movie.name
dancing	I-movie.name

i	O
would	O
like	O
to	O
get	O
all	O
the	O
information	O
about	O
the	O
movie	1-6
dirty	B-movie.name
dancing	I-movie.name

please	O
show	O
me	O
info	O
on	O
the	O
movie	1-6
dirty	B-movie.name
dancing	I-movie.name

show	O
me	O
all	O
the	O
information	O
about	O
the	O
movie	1-6
dirty	B-movie.name
dancing	I-movie.name
like	O
story	O
reviews	O
cast	O
etc	O

show	O
me	O
info	O
on	O
the	O
movie	1-6
dirty	B-movie.name
dancing	I-movie.name
please	O

show	O
me	O
information	O
for	O
the	O
movie	1-6
dirty	B-movie.name
dancing	I-movie.name

show	O
me	O
more	O
details	O
for	O
the	O
movie	1-6
dirty	B-movie.name
dancing	I-movie.name

can	O
you	O
please	O
show	O
me	O
info	O
on	O
the	O
movie	1-6
dirty	B-movie.name
dancing	I-movie.name

can	O
you	O
tell	O
me	O
about	O
the	O
movie	1-6
dirty	B-movie.name
dancing	I-movie.name
in	O
detail	O

what	O
films	1-director.name
has	1-director.name
robert	B-director.name
redford	I-director.name
directed	O

i	O
want	O
to	O
see	1-producer.name
a	1-producer.name
robert	B-producer.name
redford	I-producer.name
produced	O
movie	O

i	O
would	O
like	O
to	O
see	O
something	O
produced	1-0
by	1-0
robert	B-producer.name
redford	I-producer.name

bette	B-actor.name
midler	I-actor.name
movies	O

bette	B-actor.name
midler	I-actor.name
movies	O
please	O

show	1-actor.name
bette	B-actor.name
midler	I-actor.name
movies	O

show	1-actor.name
me	1-actor.name
cameron	B-actor.name
diaz	I-actor.name
movies	O

show	O
me	O
movies	1-actor.name
with	1-actor.name
jennifer	B-actor.name
aniston	I-actor.name

russell	B-actor.name
crowe	I-actor.name
movies	O

about	1-movie.name
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name

details	1-movie.name
about	1-movie.name
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
please	O

find	O
synopsis	1-movie.name
for	1-movie.name
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name

i	O
need	O
page	1-movie.name
on	1-movie.name
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name

i	O
want	O
information	1-movie.name
about	1-movie.name
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name

i	O
want	O
to	O
know	1-movie.name
about	1-movie.name
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name

i	O
would	O
like	O
to	O
view	O
info	1-movie.name
on	1-movie.name
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name

life	B-movie.name
is	I-movie.name
beautiful	I-movie.name

run	O
a	O
search	1-movie.name
for	1-movie.name
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name

show	1-movie.name
me	1-movie.name
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
information	O

what	O
's	O
the	O
synopsis	1-movie.name
of	1-movie.name
life	B-movie.name
is	I-movie.name
beatiful	O

footloose	B-movie.name

show	1-actor.name
jason	B-actor.name
statham	I-actor.name
movies	O

list	1-actor.name
statham	B-actor.name
's	O
movies	O

find	O
movies	1-country.name
from	1-country.name
new	B-country.name
zealand	I-country.name

show	O
me	O
the	O
movies	O
acted	1-actor.name
by	1-actor.name
bala	B-actor.name
krishna	I-actor.name

korean	B-movie.language
language	I-movie.language
movie	O

show	1-movie.language
me	1-movie.language
korean	B-movie.language
language	I-movie.language
movie	O

can	O
you	O
find	O
the	O
movies	1-movie.language
with	1-movie.language
korean	B-movie.language
language	I-movie.language

show	O
me	O
movies	O
that	O
are	1-movie.language
in	1-movie.language
korean	B-movie.language

portugese	B-movie.language
movies	O

current	O
movie	O
options	O
for	O
today	1-actor.name
with	1-actor.name
patrick	B-actor.name
swayze	I-actor.name

display	O
all	O
results	1-movie.name
for	1-movie.name
dirty	B-movie.name
dancing	I-movie.name

find	O
information	1-movie.name
on	1-movie.name
dirty	B-movie.name
dancing	I-movie.name

search	1-movie.name
for	1-movie.name
dirty	B-movie.name
dancing	I-movie.name

search	1-movie.name
for	1-movie.name
dirty	B-movie.name
dancing	I-movie.name

how	O
can	O
i	1-movie.name
view	1-movie.name
dirty	B-movie.name
dancing	I-movie.name

dirty	B-movie.name
dancing	I-movie.name
facts	O

did	1-director.name
alfred	B-director.name
hitchcock	I-director.name
direct	1-movie.genre
a	1-movie.genre
comedy	B-movie.genre

martin	B-director.name
lawrence	I-director.name
directed	O
what	O
movie	O

find	O
movies	1-country.name
from	1-country.name
japan	B-country.name

show	O
me	O
movies	1-country.name
from	1-country.name
japan	B-country.name

show	O
me	O
movies	1-country.name
from	1-country.name
japan	B-country.name

what	O
are	O
some	O
movies	O
made	1-country.name
in	1-country.name
japan	B-country.name

what	O
movies	O
came	1-country.name
from	1-country.name
japan	B-country.name

which	O
movies	O
were	O
made	1-country.name
in	1-country.name
japan	B-country.name

i	O
want	O
to	O
find	O
a	O
list	O
of	O
movies	O
made	1-country.name
in	1-country.name
japan	B-country.name

do	O
you	O
have	O
any	O
movies	O
made	1-country.name
in	1-country.name
japan	B-country.name

find	1-country.name
japanese	B-country.name
movies	O

find	1-country.name
japanese	B-country.name
movies	O

give	O
me	O
some	O
names	1-country.name
of	1-country.name
japanese	B-country.name
movies	O

i	1-country.name
want	1-country.name
japanese	B-country.name
movies	O

i	O
want	O
to	1-country.name
see	1-country.name
japanese	B-country.name
movies	O

i	O
would	O
like	O
to	O
know	O
names	O
of	O
some	O
of	1-country.name
the	1-country.name
japanese	B-country.name
movies	O

japanese	B-country.name
movies	O

show	O
me	O
a	O
list	O
of	1-country.name
some	1-country.name
japanese	B-country.name
movies	O

show	1-country.name
me	1-country.name
japanese	B-country.name
movies	O

sort	O
in	1-country.name
all	1-country.name
japanese	B-country.name
movies	O

do	O
you	O
have	O
a	O
list	1-country.name
of	1-country.name
japanese	B-country.name
movies	O

i	O
want	O
to	O
see	O
a	O
film	1-movie.language
in	1-movie.language
japanese	B-movie.language

show	O
me	O
movies	1-movie.language
in	1-movie.language
japanese	B-movie.language

films	1-movie.language
with	1-movie.language
japaneese	B-movie.language

what	O
movies	O
have	O
people	1-movie.language
speaking	1-movie.language
japanese	B-movie.language
in	O
them	O

what	O
are	1-movie.language
some	1-movie.language
japanese	B-movie.language
movies	O

find	O
movies	1-movie.language
in	1-movie.language
british	B-movie.language
english	I-movie.language

find	O
movies	1-producer.name
from	1-producer.name
miramax	B-producer.name

see	1-producer.name
miramax	B-producer.name
movies	O

watch	1-producer.name
miramax	B-producer.name

find	O
movies	1-actor.name
with	1-actor.name
sandra	B-actor.name
bullock	I-actor.name

find	1-actor.name
sandra	B-actor.name
bullock	I-actor.name
movies	O

movies	1-actor.name
with	1-actor.name
sandra	B-actor.name
bullock	I-actor.name

movies	1-movie.subject
with	1-movie.subject
vampires	B-movie.subject

what	O
movies	1-movie.subject
about	1-movie.subject
vampires	B-movie.subject
are	O
there	O

movies	1-actor.name
will	B-actor.name
smith	I-actor.name
stars	O
in	O

show	1-actor.name
me	1-actor.name
will	B-actor.name
smith	I-actor.name
movies	O

what	O
experience	1-producer.name
does	1-producer.name
darla	B-producer.name
anderson	I-producer.name
have	O
as	O
a	O
producer	O

look	O
for	O
movies	O
directed	1-1
by	1-1
tyler	B-director.name
perry	I-director.name

which	O
movies	O
are	O
directed	1-1
by	1-1
tyler	B-director.name
perry	I-director.name

give	O
me	O
movies	O
directed	1-1
by	1-1
tyler	B-director.name
perry	I-director.name

search	O
for	O
movies	O
directed	1-1
by	1-1
tyler	B-director.name
perry	I-director.name

what	O
films	1-actor.name
has	1-actor.name
selena	B-actor.name
gomez	I-actor.name
been	O
in	O

find	O
a	O
movie	1-actor.name
with	1-actor.name
mel	B-actor.name
gibson	I-actor.name

only	1-actor.name
mel	B-actor.name
gibson	I-actor.name
movies	O

find	O
movies	O
produced	1-0
by	1-0
paramount	B-producer.name
pictures	I-producer.name

i	O
want	O
to	1-producer.name
see	1-producer.name
paramount	B-producer.name
movies	O

i	O
would	O
like	O
a	O
list	1-producer.name
of	1-producer.name
paramount	B-producer.name
movies	O

list	1-producer.name
some	1-producer.name
paramount	B-producer.name
produced	O
films	O

show	O
all	O
movies	1-producer.name
by	1-producer.name
paramount	B-producer.name

show	O
me	O
all	O
the	O
movies	O
made	1-producer.name
by	1-producer.name
paramount	B-producer.name

show	1-producer.name
only	1-producer.name
paramount	B-producer.name
movies	O

is	O
there	O
a	O
list	O
of	O
movies	1-movie.subject
about	1-movie.subject
chess	B-movie.subject

movies	1-movie.subject
about	1-movie.subject
chess	B-movie.subject

movies	1-movie.subject
regarding	1-movie.subject
the	B-movie.subject
hobby	I-movie.subject
of	I-movie.subject
chess	I-movie.subject

list	O
some	O
of	O
the	1-movie.subject
best	1-movie.subject
world	B-movie.subject
war	I-movie.subject
2	I-movie.subject
films	O

find	O
movies	O
about	O
dogs	I-movie.subject

find	O
movies	O
with	1-rating.name
a	1-rating.name
nc	B-rating.name
17	I-rating.name
only	O

find	1-rating.name
me	1-rating.name
nc-17	B-rating.name
movies	O

show	1-rating.name
me	1-rating.name
nc	B-rating.name
seventeen	I-rating.name
movies	O

play	O
movies	1-country.name
from	1-country.name
turkey	B-country.name

what	O
movies	O
have	O
come	O
out	1-country.name
of	1-country.name
turkey	B-country.name

can	O
i	O
have	O
a	O
list	1-producer.name
of	1-producer.name
bruce	B-producer.name
lee	I-producer.name
produced	O
movies	O

can	O
you	O
give	O
me	O
a	O
list	O
of	O
movies	O
produced	1-0
by	1-0
bruce	B-producer.name
lee	I-producer.name

show	O
me	O
movies	O
produced	1-0
by	1-0
bruce	B-producer.name
